val_loss,eff,pur,current_lr,epoch,step,train_loss
0.009997322224080563,0.021831776946783066,0.0002645362401381135,0.00012500002048909664,0,79,
,,,,0,79,0.011559193953871727
0.009998277761042118,0.014217088930308819,0.0001722557790344581,0.0002500000409781933,1,159,
,,,,1,159,0.010451260954141617
0.009998149238526821,0.015143143013119698,0.0001834780559875071,0.00037499997415579855,2,239,
,,,,2,239,0.010274617932736874
0.009997355751693249,0.021831776946783066,0.00026453621103428304,0.00034999995841644704,3,319,
,,,,3,319,0.01033709291368723
0.009999088011682034,0.007528454530984163,9.12107207113877e-05,0.0006249999860301614,4,399,
,,,,4,399,0.010162298567593098
0.009999088011682034,0.007528454530984163,9.12107207113877e-05,0.0007499999483115971,5,479,
,,,,5,479,0.010069281794130802
0.009998166933655739,0.015143143013119698,0.00018347804143559188,0.0008750000852160156,6,559,
,,,,6,559,0.01012960821390152
0.009998277761042118,0.014217088930308819,0.0001722557790344581,0.0006999999168328941,7,639,
,,,,7,639,0.010094322264194489
0.009999088011682034,0.007528454530984163,9.12107207113877e-05,0.0006999999168328941,8,719,
,,,,8,719,0.010041793808341026
0.009999088011682034,0.007528454530984163,9.12107207113877e-05,0.0006999999168328941,9,799,
,,,,9,799,0.010021830908954144
0.009999088011682034,0.007528454530984163,9.12107207113877e-05,0.0006999999168328941,10,879,
,,,,10,879,0.009999997913837433
0.009999088011682034,0.007528454530984163,9.12107207113877e-05,0.0004900000640191138,11,959,
,,,,11,959,0.009999998845160007
0.009999088011682034,0.007528454530984163,9.12107207113877e-05,0.0004900000640191138,12,1039,
,,,,12,1039,0.009999997913837433
0.009999088011682034,0.007528454530984163,9.12107207113877e-05,0.0004900000640191138,13,1119,
,,,,13,1119,0.009999997913837433
0.009999088011682034,0.007528454530984163,9.12107207113877e-05,0.0004900000640191138,14,1199,
,,,,14,1199,0.009999996982514858
0.009999088011682034,0.007528454530984163,9.12107207113877e-05,0.0003429999924264848,15,1279,
,,,,15,1279,0.009999997913837433
0.009999088011682034,0.007528454530984163,9.12107207113877e-05,0.0003429999924264848,16,1359,
,,,,16,1359,0.009999997913837433
0.009999088011682034,0.007528454530984163,9.12107207113877e-05,0.0003429999924264848,17,1439,
,,,,17,1439,0.009999997913837433
0.009999088011682034,0.007528454530984163,9.12107207113877e-05,0.0003429999924264848,18,1519,
,,,,18,1519,0.009999997913837433
0.009999088011682034,0.007528454530984163,9.12107207113877e-05,0.00024009999469853938,19,1599,
,,,,19,1599,0.009999997913837433
